Replication,Phoenix,Denver,Chicago,Atlanta
8129,11.9825,99.4854,166.497,122.035
8130,12.9766,96.4561,164.737,125.83
8131,12.4444,98.3275,164.327,124.901
8132,11.4035,98.4503,165.386,124.76
8133,12.0468,96.655,163.152,128.146
8134,13.3158,98.4854,165.936,122.263
8135,12.5088,96.0058,165.345,126.14
8136,11.5965,97.3275,165.702,125.374
8137,11.538,98.193,164.462,125.807
8138,13.1287,98.6667,164.246,123.959
8139,11.7193,94.6842,168.485,125.111
8140,12.4035,98.4561,164.158,124.982
8141,12.7602,96.5205,168.287,122.433
8142,13.345,96.9825,166.444,123.228
8143,13.9591,95.3801,167.082,123.579
8144,13.0585,96.2398,167.76,122.942
8145,12.1111,96.1287,164.982,126.778
8146,11.5029,100.234,165.76,122.503
8147,12.3392,96.7602,163.854,127.047
8148,12.9883,99.8596,165.076,122.076
8149,12.8012,96.6608,164.871,125.667
8150,12.6374,98.4152,164.813,124.135
8151,13.3684,97.6257,165.825,123.181
8152,13.6959,96.3977,166.012,123.895
8153,12.6667,98.0936,167.444,121.795
8154,11.4678,98.0292,166.912,123.591
8155,11.8947,96.4503,164.386,127.269
8156,12.6257,97.0351,167.181,123.158
8157,14.2164,99.2281,164.076,122.48
8158,11.538,99.2982,166.608,122.556
8159,12.1287,98.655,165.819,123.398
8160,12.8421,95.5789,166.988,124.591
8161,13.1287,96.1637,166.24,124.468
8162,12.2982,98.8596,164.871,123.971
8163,12.4854,97.5439,163.842,126.129
8164,12.6491,97.4444,164.094,125.813
8165,12.9766,96.1287,165.825,125.07
8166,12.0643,98.5322,166.708,122.696
8167,13.1287,96.7076,165.819,124.345
8168,12.7193,96.1404,167.427,123.713
8169,14.1053,97.848,164.374,123.673
8170,12.4503,97.2105,165.228,125.111
8171,12.7251,97.807,166.058,123.409
8172,12.9415,97.3275,164.035,125.696
8173,12.9825,97.7193,165.678,123.62
8174,12.9064,98.1696,165.994,122.93
8175,11.5965,97.5322,166.807,124.064
8176,12.731,95.3977,167.222,124.649
8177,11.9766,95.9649,164.158,127.901
8178,12.5848,98.9649,164.637,123.813
8179,12.538,95.6842,165.789,125.988
8180,11.9474,97.8538,165.678,124.52
8181,12.8596,99.655,165.942,121.544
8182,12.1462,96.4152,166.076,125.363
8183,11.5906,97.3216,165.474,125.614
8184,12.4094,97.345,167.532,122.713
8185,12.4737,97.4912,165.924,124.111
8186,12.1404,97.9064,164.263,125.69
8187,13.1696,97.6316,166.023,123.175
8188,11.6842,98.1696,166.158,123.988
8189,12.8772,97.3216,164.889,124.912
8190,12.3333,94.8538,166.784,126.029
8191,12.8538,99.3392,164.912,122.895
8192,12.2515,97.4678,164.778,125.503
8193,12.0292,99.5088,165.175,123.287
8194,13.1345,96.9298,166.018,123.918
8195,11.9357,98.8421,166.386,122.836
8196,12.462,98.538,165.906,123.094
8197,12.5439,97.1813,165.345,124.93
8198,13.0585,98.0936,166.526,122.322
8199,14.0175,97.4503,164.772,123.76
8200,11.1111,100.187,166.07,122.632
8201,12.3743,101.053,164.526,122.047
8202,11.848,99.7895,165.497,122.865
8203,12.0819,96.7485,165.222,125.947
8204,13.0409,97.4503,164.257,125.251
8205,12.9474,97.5906,165.023,124.439
8206,12.1111,97.0936,165.333,125.462
8207,12.0058,98.9064,164.211,124.877
8208,12.1871,97.2047,166.228,124.38
8209,12.0058,97.5965,163.702,126.696
8210,13.5848,95.924,164.819,125.673
8211,11.9064,96.848,166.187,125.058
8212,11.1579,96.6959,166.216,125.93
8213,12.7193,98.6842,165.661,122.936
8214,12.9708,98.0643,165.883,123.082
8215,12.0643,99.6433,164.357,123.936
8216,12.0409,97.7778,165.801,124.38
8217,12.2281,98.9006,164.953,123.918
8218,12.1404,100.023,163.111,124.725
8219,12.4912,98.6199,164.351,124.538
8220,11.9357,96.6784,167.035,124.351
8221,11.883,101.444,165.678,120.994
8222,12.6959,98.1813,164.585,124.538
8223,13.3216,97.9064,162.082,126.69
8224,13.2047,98.6199,163.152,125.023
8225,13.2164,98.924,162.579,125.281
8226,13.2398,97.7544,165.632,123.374
8227,12.9532,97.9591,165.497,123.591
8228,12.5088,98.5322,164.152,124.807
8229,11.2281,97.5439,165.901,125.327
8230,12.6842,95.0175,166.825,125.474
8231,11.9474,98.4795,164.556,125.018
8232,13.345,98.2281,164.743,123.684
8233,12.2573,97.5029,163.854,126.386
8234,12.2749,99.8947,163.655,124.175
8235,13.6491,97.5439,165.117,123.69
8236,12.6491,97.6959,166.655,123
8237,12.4795,96.4094,163.778,127.333
8238,11.924,99.8947,164.48,123.702
8239,12.2339,96.8889,167.889,122.988
8240,13.2164,98.345,165.947,122.491
8241,12.3977,97.4152,167.287,122.901
8242,12.7602,97.462,164.86,124.918
8243,12.614,96.8538,167.48,123.053
8244,12.7661,97.5556,165.199,124.48
8245,12.9006,97.9532,163.725,125.421
8246,12.3041,97.4561,165.877,124.363
8247,11.7251,97.8246,166.047,124.404
8248,12.5263,98.6491,165.374,123.45
8249,12.3567,99.7485,165.047,122.848
8250,13.2865,97.2632,164.994,124.456
8251,12.7135,100.988,163.357,122.942
8252,12.2865,101.111,164.193,122.409
8253,13.0234,96.8129,166.088,124.076
8254,12.3509,98.0234,165.205,124.421
8255,11.9064,97.9064,164.053,126.135
8256,12.2047,98.4795,163.982,125.333
8257,12.7018,96.7368,166.076,124.485
8258,12.0468,96.7661,166.363,124.825
8259,11.7719,97.7544,166.807,123.667
8260,11.1637,97.2339,166.754,124.848
8261,11.8538,97.1871,165.865,125.094
8262,11.0117,96.655,166.848,125.485
8263,12.4094,97.7836,165.427,124.38
8264,11.9006,97.9064,164.246,125.947
8265,12.0643,98.0117,166.006,123.918
8266,13.3801,96.0526,163.392,127.175
8267,13.0058,96.3041,163.778,126.912
8268,12.2515,97.7018,166.754,123.292
8269,11.8772,98.4854,164.251,125.386
8270,12.8246,96.8713,166.509,123.795
8271,12.2339,97.2398,166.433,124.094
8272,12.3743,97.7836,167.404,122.439
8273,12.0292,97.5146,165.754,124.702
8274,12.4971,98.7719,165.819,122.912
8275,13.269,100.246,164.725,121.76
8276,12.1287,100.082,165.24,122.55
8277,12.8596,99.7251,164.064,123.351
8278,13.462,98.9474,166.117,121.474
8279,12.0994,95.4152,168.152,124.333
8280,12.5789,96.9298,167.345,123.146
8281,12.4269,98.7368,164.561,124.275
8282,11.4678,98.8713,165.906,123.754
8283,13.5614,97.4269,166.825,122.187
8284,11.6959,98.7544,167.31,122.24
8285,12.3509,97.3567,166.608,123.684
8286,12.4795,99.193,164.731,123.596
8287,12.7953,97.538,166.07,123.596
8288,11.462,97.1988,164.684,126.655
8289,13.9532,98.0409,164.234,123.772
8290,11.8947,96.7251,166.649,124.731
8291,12.731,97.3567,164.93,124.982
8292,13.4678,96.5497,165.48,124.503
8293,11.6667,97.5088,167.357,123.468
8294,12.6901,99.269,163.135,124.906
8295,12.1462,99.2807,163.561,125.012
8296,12.2865,98.2281,165,124.485
8297,12.0117,99.0058,164.246,124.737
8298,11.9474,98.2865,165.579,124.187
8299,12.2982,97.9708,166.684,123.047
8300,11.6082,96.7135,167.298,124.38
8301,13.0936,97.6199,167.123,122.164
8302,12.9708,97.5731,165.556,123.901
8303,12.5614,96.5205,165.585,125.333
8304,11.7544,99.076,163.86,125.31
8305,12.538,98.2924,164.567,124.602
8306,13.4854,98.386,165.222,122.906
8307,12.9298,94.9649,166.193,125.912
8308,13.4971,95.2573,164.561,126.684
8309,12.883,97.4795,164.123,125.515
8310,12.7953,98.4678,165.316,123.421
8311,12.7895,97.3275,165.158,124.725
8312,13.4269,97.345,164.836,124.392
8313,13.4971,97.4912,163.006,126.006
8314,13.0058,98.117,164.503,124.374
8315,12.8889,99.0819,164.497,123.532
8316,12.8421,97.0585,165.538,124.561
8317,12.6842,95.7895,167.339,124.187
8318,12.6667,98.5205,165.889,122.924
8319,12.5789,97.9532,164.643,124.825
8320,12.1579,96.7778,167.673,123.392
8321,12.5731,98.4211,165.55,123.456
8322,12.9415,97.5965,164.064,125.398
8323,12.6608,99.0702,163.813,124.456
8324,12.3977,98.8596,166.111,122.632
8325,12.924,98.9474,164.38,123.749
8326,13.5439,97.7018,165.684,123.07
8327,12.9942,97.386,166.819,122.801
8328,11.9181,97.7193,164.404,125.959
8329,14.1579,97.0292,165.322,123.491
8330,12.2573,95.9474,167.392,124.404
8331,12.2573,97.6491,166.76,123.333
8332,11.9883,97.7485,166.509,123.754
8333,13.7719,96.8538,163.86,125.515
8334,12.655,96.0409,167.018,124.287
8335,11.924,99.7836,163.661,124.632
8336,12.2807,99.5731,164.497,123.649
8337,12.6842,97.3743,165.374,124.567
8338,12.8012,97.5029,166.111,123.585
8339,12.3099,98.1754,163.567,125.947
8340,12.5439,96.7368,165.678,125.041
8341,13.2573,99.848,163.784,123.111
8342,11.2807,97.7076,165.485,125.526
8343,12.1754,96.5731,165.637,125.614
8344,11.9357,98.9708,164.257,124.836
8345,12.8012,96.4211,164.532,126.246
8346,12.5906,95.8538,164.614,126.942
8347,12.5439,99.4795,164.281,123.696
8348,13.1287,96.3158,166.094,124.462
8349,13.8421,97.2632,163.421,125.474
8350,12.2222,95.6491,166.737,125.392
8351,11.8889,98.6257,165.275,124.211
8352,12.1111,100.298,165.023,122.567
8353,11.8421,97.1754,164.193,126.789
8354,12.5731,97.3099,164.842,125.275
8355,13.1813,97.1287,163.544,126.146
8356,11.9181,99.0702,167.602,121.409
8357,12.4444,99.6491,166.181,121.725
8358,12.6901,97.6199,167.813,121.877
8359,11.5029,98.4269,164.988,125.082
8360,12.4386,97.6199,166.462,123.48
8361,11.8129,99.8889,163.819,124.48
8362,11.9123,98.7953,165.538,123.754
8363,12.1813,97.1228,167.135,123.561
8364,12.1579,96.0643,166.813,124.965
8365,12.6667,97.0117,165.427,124.895
8366,12.5556,97.4094,165.468,124.567
8367,12.3801,97.0409,166.292,124.287
8368,14.1696,96.1696,165.357,124.304
8369,11.8363,99.1637,165.579,123.421
8370,12.3801,99.0175,166.386,122.216
8371,11.9006,97.9357,166.673,123.491
8372,13.4795,94.7251,166.936,124.86
8373,11.7193,98.2515,165.38,124.649
8374,11.6491,98.1111,167.228,123.012
8375,13.1111,95.6257,165.713,125.55
8376,13.8713,97.5789,164.234,124.316
8377,12.807,98.7544,164.111,124.327
8378,11.9415,96.8129,166.018,125.228
8379,12.6491,96.7778,165.409,125.164
8380,12.5205,98.1111,163.591,125.778
8381,12,96.3684,166,125.632
8382,10.8538,100.772,167.813,120.561
8383,12.193,97.7719,166.649,123.386
8384,12.2865,99.1988,164.865,123.649
8385,12.1696,95.731,168.959,123.14
8386,12.2339,98.5439,164.924,124.298
8387,12.8012,98.1228,165.111,123.965
8388,12.345,99.0058,165.462,123.187
8389,13.1637,96.6433,164.216,125.977
8390,12.5614,97.2339,165.673,124.532
8391,11.6725,96.0994,168.222,124.006
8392,12.5205,97.3509,165.538,124.591
8393,11.6023,98.5848,165.357,124.456
8394,11.8012,98.345,167.105,122.749
8395,13.7193,96.2047,164.333,125.743
8396,12.5439,95.8304,165.942,125.684
8397,12.0468,100.76,163.269,123.924
8398,11.8538,98.7661,166.807,122.573
8399,12.924,96.4678,165.965,124.643
8400,11.8538,97.5965,166.205,124.345
8401,12.269,98.3626,164.392,124.977
8402,12.3333,97.0936,165.257,125.316
8403,13.0994,98.8713,164.912,123.117
8404,12.2924,98,163.772,125.936
8405,13.7778,96.9708,164.766,124.485
8406,12.8012,96.9766,164.497,125.725
8407,12.6725,97.0702,165.93,124.327
8408,12.6082,97.4269,166.228,123.737
8409,12.345,97.7193,167.275,122.661
8410,12.3977,98.4152,164.918,124.269
8411,12.2456,98.345,166.404,123.006
8412,12.6082,98.5088,166.854,122.029
8413,13.0994,96.2047,166.55,124.146
8414,13.1228,99.0643,162.298,125.515
8415,13.0058,99.883,163.357,123.754
8416,12.0117,98.8012,165.392,123.795
8417,13.1053,97.2398,164.386,125.269
8418,13.4795,97.1462,165.924,123.45
8419,12.2515,97.4912,165.719,124.538
8420,11.7368,96.883,166.135,125.246
8421,12.4269,96.8889,165.614,125.07
8422,13.152,95.9064,167.415,123.526
8423,13.3099,96.2982,163.433,126.959
8424,12.2281,96.7076,166.234,124.83
8425,12.7544,99.8129,163.567,123.865
8426,12.1404,97.4737,163.275,127.111
8427,12.5029,97.3918,165.895,124.211
8428,12.0058,96.3977,163.947,127.649
8429,12.9591,96.0702,165.123,125.848
8430,13.5731,97.7895,163.702,124.936
8431,12.3216,98.4211,165.696,123.561
8432,13.3275,96.6725,164.444,125.556
8433,12.0585,98.655,163.772,125.515
8434,12.924,98.6667,164.175,124.234
8435,11.7895,95.5322,165.515,127.164
8436,13.0819,96.3801,165.883,124.655
8437,11.7368,99.8713,164.105,124.287
8438,13.0994,97.1754,164.632,125.094
8439,12.7427,97.7602,166.211,123.287
8440,12.7018,97.1053,166.158,124.035
8441,12.0936,98.8363,165.181,123.889
8442,12.4094,96.5439,165.889,125.158
8443,11.9825,99.076,164.678,124.263
8444,13.0994,95.0877,167.368,124.444
8445,11.8129,97.3626,164.819,126.006
8446,12.1404,97.5731,167.222,123.064
8447,12.807,97.1462,167.263,122.784
8448,14.0585,95.9591,165.591,124.392
8449,12.2456,98.0994,164.655,125
8450,12.4269,98.8363,166.181,122.556
8451,12.6199,98.7719,165.918,122.69
8452,12.8129,100.427,163.427,123.333
8453,13.0468,98.0702,166.14,122.743
8454,12.5263,97.1228,165.094,125.257
8455,12.4035,98.1228,164.602,124.871
8456,11.9708,97.7251,165.702,124.602
8457,12.8187,95.9591,167.304,123.918
8458,11.614,99.3041,166.485,122.596
8459,11.3743,97.8772,166.673,124.076
8460,13.2222,97.0117,164.427,125.339
8461,12.7836,97.4211,164.327,125.468
8462,12.462,97.1871,165.69,124.661
8463,12.4795,99.1988,165.544,122.778
8464,13.5439,97.883,163.836,124.737
8465,12.3275,98,165.55,124.123
8466,12.6199,99.7427,164.585,123.053
8467,12.5322,97.0585,168.14,122.269
8468,11.9532,96.2105,165.702,126.135
8469,12.1637,98.8187,165.117,123.901
8470,12.386,98.6901,163.667,125.257
8471,12.7953,97.7251,166.959,122.52
8472,11.9298,96.2456,166.842,124.982
8473,12.7427,98.614,162.971,125.673
8474,12.731,96.924,166.24,124.105
8475,12.0936,96.1111,164.889,126.906
8476,11.7836,95.0994,164.287,128.83
8477,11.6199,99.7135,165.632,123.035
8478,11.2573,97.3509,166.17,125.222
8479,12.6257,99.0468,165.526,122.801
8480,13.0585,96.5965,164.93,125.415
8481,11.9942,98.1988,163.942,125.865
8482,12.4269,99.8129,165.556,122.205
8483,11.807,97.8421,164.982,125.368
8484,12.4152,95.9883,166.211,125.386
8485,12.8421,99.1345,162.953,125.07
8486,12.7719,95.3918,166.351,125.485
8487,12.5965,99.0877,165.17,123.146
8488,12.1579,95.4327,168.327,124.082
8489,11.345,97.6608,164.205,126.789
8490,12.8246,98.8187,163.257,125.099
8491,13.1111,98.5146,163.667,124.708
8492,11.4152,98.0994,166.123,124.363
8493,12.9532,97.7135,165.614,123.719
8494,11.0877,96.3041,165.596,127.012
8495,12.7485,95.9123,165.813,125.526
8496,12.2573,95.8889,167.205,124.649
8497,11.9006,97.5848,166.55,123.965
8498,11.7602,95.7602,166.836,125.643
8499,12.2807,97.4094,167.865,122.444
8500,12.4327,94.9006,164.953,127.713
8501,13.2865,97.7427,163.667,125.304
8502,11.7368,99.0702,165.743,123.45
8503,12.6023,97.0936,166.503,123.801
8504,12.8421,96.2047,165.199,125.754
8505,12.8947,96.6901,166.544,123.871
8506,12.8129,99.5088,164.52,123.158
8507,12.2281,97.3392,165.83,124.602
8508,12.3626,98.0994,164.123,125.415
8509,13.117,97.3801,166.029,123.474
8510,11.4094,96.5614,166.556,125.474
8511,12.8012,96.076,167.766,123.357
8512,11.6082,98.1345,166.632,123.626
8513,11.269,98.8538,167.117,122.76
8514,12.6257,97.9591,165.848,123.567
8515,12.6959,97.8421,165.357,124.105
8516,12.3918,97.9415,167.503,122.164
8517,12.4795,98.0994,165.971,123.45
8518,12.2047,95.3216,167.38,125.094
8519,12.9415,97.2982,164.69,125.07
8520,14.2632,96.2281,163.491,126.018
8521,13.1345,99.2222,164.591,123.053
8522,11.6257,98.3099,166.789,123.275
8523,11.4094,97.0936,166.947,124.55
8524,12.0526,99.3158,165.433,123.199
8525,13.1053,97.1462,165.673,124.076
8526,13.2749,96.0351,164.801,125.889
8527,12.6667,94.924,165.368,127.041
8528,13.3801,98.0234,167.608,120.988
8529,12.6023,98.0643,165.076,124.257
8530,12.9883,98.8772,164.205,123.93
8531,11.6784,96.2515,168.462,123.608
8532,12.2573,99.4269,166.316,122
8533,12.5789,96.8713,166.041,124.509
8534,12.5439,95.924,165.404,126.129
8535,12.2398,99.5556,164.304,123.901
8536,13.0994,97.9825,163.608,125.31
8537,12.9649,98.1696,163.591,125.275
8538,11.193,98.6433,167.52,122.643
8539,12.5731,96.5848,165.474,125.368
8540,12.6784,100.076,163.795,123.45
8541,13.6199,97.0234,165.509,123.848
8542,12.7368,98.5556,163.807,124.901
8543,12.614,95.2982,164.807,127.281
8544,11.5673,98.1637,165.871,124.398
8545,12.7135,95.8538,167.158,124.275
8546,12.0585,98.731,164.234,124.977
8547,12.5556,95.2749,167.053,125.117
8548,13.0351,96.345,166.421,124.199
8549,13.193,95.0468,166.573,125.187
8550,12.0468,96.2632,166.982,124.708
8551,12.3684,98.8772,165.48,123.275
8552,12.5497,100.807,164.269,122.374
8553,12.2807,98.5789,165.871,123.269
8554,12.5556,94.152,168.713,124.579
8555,12.6491,97.9883,165.17,124.193
8556,11.9181,98.9006,167.181,122
8557,13.5965,95.3158,165.094,125.994
8558,11.8889,100.041,164.743,123.327
8559,12.4737,99.5497,164.947,123.029
8560,13.6316,97.8947,163.228,125.246
8561,12.117,98.8012,165.673,123.409
8562,12.0409,96.3333,162.977,128.649
8563,12.2749,97.1579,167.082,123.485
8564,12.7719,100.263,166.333,120.632
8565,12.9883,97.193,165.579,124.24
8566,12.9181,98.9415,164.731,123.409
8567,12.8538,93.4971,166.018,127.632
8568,12.3801,97.3509,164.766,125.503
8569,13.3801,97.3158,165.906,123.398
8570,12.5146,97.5906,164.064,125.83
8571,12.7544,97,165.725,124.52
8572,12.462,96.9708,166.784,123.784
8573,12.4503,96.2573,165.263,126.029
8574,11.4912,97.6023,165.994,124.912
8575,13.5848,97.1988,164.906,124.31
8576,11.8596,99.2456,165.602,123.292
8577,12.0058,95.8596,166.801,125.333
8578,12.7895,95.731,167.374,124.105
8579,13.2105,98.7368,166.012,122.041
8580,12.5497,98.6959,162.83,125.924
8581,12.6491,94.3918,166.69,126.269
8582,13.8538,97.5614,165.743,122.842
8583,12.4386,98,163.708,125.854
8584,12.9708,98.7602,165.175,123.094
8585,12.4386,96.6316,166.409,124.52
8586,12.3684,94.8889,165.439,127.304
8587,13.0409,99.0936,164.965,122.901
8588,13.1404,98.6433,165.737,122.48
8589,13.0175,95.3801,166.199,125.404
8590,12.0292,99.1988,165.199,123.573
8591,12.7427,97.9649,165.398,123.895
8592,12.2339,96.8421,167.31,123.614
8593,11.9006,99.6374,165.181,123.281
8594,12.6374,98,165.696,123.667
8595,12.6433,97.9123,165.819,123.626
8596,13.3333,94.3743,165.942,126.351
8597,12.9474,97.2398,167.48,122.333
8598,12.1637,99.6608,163.62,124.556
8599,11.6082,97.7953,167.064,123.532
8600,12.2573,95.7193,165.959,126.064
8601,12.3392,99.4269,165.035,123.199
8602,13.2281,97,163.988,125.784
8603,13.3275,96.2807,164.363,126.029
8604,12.345,97.5789,165.117,124.959
8605,13.7368,97.3567,164.743,124.164
8606,12.8421,96.2339,166.684,124.24
8607,12.2924,99.0819,165.035,123.591
8608,12.4737,96.269,163.76,127.497
8609,13.1287,96.9298,166.38,123.561
8610,12.9649,97.0234,166.006,124.006
8611,11.5146,96.6257,166.924,124.936
8612,11.1053,98.7953,165.743,124.357
8613,12.2749,97.5146,166.848,123.363
8614,13.2749,95.9766,167.556,123.193
8615,12.5673,98.117,167.088,122.228
8616,13.3626,95.5205,165.52,125.596
8617,12.1988,99.6433,165.327,122.83
8618,12.462,98.4035,164.357,124.778
8619,11.8304,99.5497,163.784,124.836
8620,11.7135,96.7602,167.415,124.111
8621,13.117,97.7836,163.427,125.673
8622,12.5439,96.3392,166.778,124.339
8623,12.5146,99.4912,163.655,124.339
8624,13.3158,97.3216,165.947,123.415
8625,12.9415,95.7661,165.082,126.211
8626,13.6082,96.3977,165.474,124.52
8627,12.7778,98.655,165.263,123.304
8628,12.3684,97.2281,165,125.404
8629,13.3041,97.4561,163.971,125.269
8630,12.3567,96.2865,167.24,124.117
8631,12.2105,97.2164,165.93,124.643
8632,13.152,99.3099,166.222,121.316
8633,12.2749,98.4678,164.906,124.351
8634,12.7544,98.4444,166.825,121.977
8635,11.8889,97.6316,166.988,123.491
8636,12.8304,99.0351,166.099,122.035
8637,11.8129,94.0585,168.877,125.251
8638,12.5556,96.5556,164.807,126.082
8639,11.7076,98.2515,164.298,125.743
8640,11.3977,99.6959,165.246,123.661
8641,12.8246,99.1754,164.38,123.62
8642,11.5965,98.7368,164.766,124.901
8643,12.4094,99.1696,165.175,123.246
8644,12.6433,96.8947,164.883,125.579
8645,11.6959,98.7602,167.93,121.614
8646,11.6257,96.8129,167.251,124.31
8647,12.0117,99.6725,164.918,123.398
8648,12.8772,95.4737,167.175,124.474
8649,12.3977,97.9357,164.865,124.801
8650,12.0468,98.9883,165.368,123.596
8651,11.7953,98.3918,166.135,123.678
8652,12.2749,97.614,164.363,125.749
8653,11.8713,97.6725,165.947,124.509
8654,11.6959,97.2982,168.409,122.596
8655,11.924,96.7778,166.152,125.146
8656,11.9006,100.275,164.83,122.994
8657,11.8889,97.7719,166.474,123.865
8658,13.6491,98.9883,164.462,122.901
8659,13.924,98.9942,162.713,124.368
8660,12.4912,98.2456,165.222,124.041
8661,14.1111,95.8655,162.433,127.591
8662,11.7135,98.3099,165.895,124.082
8663,11.076,96.5906,167.468,124.865
8664,11.6842,96.5848,167.848,123.883
8665,12.7836,98.2632,164.427,124.526
8666,13.0936,95.4152,165.228,126.263
8667,11.8538,97.655,165.579,124.912
8668,11.7953,96.5263,167.251,124.427
8669,11.883,97.8129,166.246,124.058
8670,13.0175,99.9181,165.45,121.614
8671,12.4795,94.9474,165.848,126.725
8672,12.0409,96.269,168.053,123.637
8673,13.2515,99.7135,163.029,124.006
8674,12.9357,97.4094,165.351,124.304
8675,13.2339,97.9123,165.778,123.076
8676,11.7953,97.2749,163.526,127.404
8677,11.2749,96.883,165.971,125.871
8678,12.3041,97.731,164.731,125.234
8679,12.8947,99.7193,163.076,124.31
8680,13.2456,97.8421,165.228,123.684
8681,12.3626,96.1754,164.988,126.474
8682,12.3626,96.6023,167.842,123.193
8683,12.1462,99.0526,168,120.801
8684,12.7485,96.0819,166.52,124.649
8685,12.3275,97.7544,166.281,123.637
8686,13.8889,97.9006,162.579,125.632
