Replication,Phoenix_Avg,Denver_Avg,Chicago_Avg,Atlanta_Avg
2505,12.7778,99.0468,165.2573,122.9181
2506,12.7135,96.2339,165.7310,125.3216
2507,12.9298,98.4795,166.5789,122.0117
2508,12.1813,95.5322,167.2456,125.0409
2509,11.5497,98.0292,164.8538,125.5673
2510,12.1170,97.3216,165.6901,124.8713
2511,12.1696,97.0877,165.1111,125.6316
2512,11.4620,98.5848,164.5029,125.4503
2513,11.5789,99.7544,165.1520,123.5146
2514,12.8070,96.5029,166.4094,124.2807
2515,12.8012,97.0292,165.0643,125.1053
2516,12.0058,97.3567,165.5731,125.0643
2517,12.3626,98.3333,165.3392,123.9649
2518,13.3275,96.6491,166.8596,123.1637
2519,11.9474,98.9298,167.1696,121.9532
2520,12.3977,96.8713,167.3567,123.3743
2521,11.6316,96.6023,167.0468,124.7193
2522,12.2573,99.3509,164.7427,123.6491
2523,11.5146,96.8187,166.1462,125.5205
2524,11.6784,100.5906,165.2749,122.4561
2525,12.5439,97.8246,165.5088,124.1228
2526,12.0936,96.8012,166.5088,124.5965
2527,11.6199,98.0234,165.7193,124.6374
2528,12.5789,96.8070,165.5556,125.0585
2529,11.6901,97.9532,166.8889,123.4678
2530,12.7310,98.1813,164.2222,124.8655
2531,12.2807,96.6023,167.3743,123.7427
2532,12.9181,97.5497,164.1228,125.4094
2533,12.7076,97.1345,165.7018,124.4561
2534,13.2515,96.6725,166.0058,124.0702
2535,12.5789,97.7018,164.7778,124.9415
2536,12.2924,98.5789,164.5556,124.5731
2537,11.9123,97.8538,164.8655,125.3684
2538,12.6842,96.3216,165.5789,125.4152
2539,12.4444,99.1053,163.5906,124.8596
2540,12.0702,96.4094,165.5497,125.9708
2541,12.5789,99.2339,166.4211,121.7661
2542,13.0117,98.2339,164.6667,124.0877
2543,13.8713,96.0702,164.8889,125.1696
2544,11.9298,98.1111,166.5614,123.3977
2545,11.6491,96.5673,166.0585,125.7251
2546,13.2456,95.5088,164.2632,126.9825
2547,12.5848,98.2105,165.3918,123.8129
2548,13.5556,95.9649,166.2281,124.2515
2549,11.9883,97.5088,165.5205,124.9825
2550,12.8129,98.7836,164.2573,124.1462
2551,12.2865,97.3216,166.5380,123.8538
2552,11.6257,97.4444,167.6901,123.2398
2553,12.7427,97.0058,165.0760,125.1754
2554,12.2807,96.9474,167.8713,122.9006
2555,14.7427,97.4620,164.7193,123.0760
2556,11.3099,96.7719,164.5965,127.3216
2557,11.6725,97.0000,167.4503,123.8772
2558,13.9123,97.0058,164.4620,124.6199
2559,11.7427,97.3275,167.9766,122.9532
2560,12.4678,98.2105,165.0292,124.2924
2561,12.0292,98.1053,163.6550,126.2105
2562,12.9357,99.1813,164.7953,123.0877
2563,12.3977,99.2047,164.6374,123.7602
2564,10.4327,97.4152,167.1404,125.0117
2565,12.2105,96.4971,167.3860,123.9064
2566,11.7135,96.1637,168.2573,123.8655
2567,12.6199,97.1404,164.9123,125.3275
2568,12.6374,95.8246,168.0234,123.5146
2569,12.0000,97.0175,165.2456,125.7368
2570,12.7135,99.0117,165.4152,122.8596
2571,13.3684,97.2164,163.7427,125.6725
2572,13.0936,97.8070,164.6257,124.4737
2573,12.7135,98.3041,167.3684,121.6140
2574,13.0643,96.1228,167.7427,123.0702
2575,12.6667,97.8363,163.6901,125.8070
2576,12.8889,97.5322,166.9474,122.6316
2577,12.2105,96.3333,165.7661,125.6901
2578,13.5322,98.1111,165.3743,122.9825
2579,11.5848,98.7719,165.5497,124.0936
2580,12.3509,98.3333,164.2164,125.0994
2581,12.7310,97.0585,167.5439,122.6667
2582,11.0468,97.6199,166.3743,124.9591
2583,11.6316,99.1170,166.1228,123.1287
2584,12.4035,98.2807,165.1404,124.1754
2585,11.7485,95.6725,168.0936,124.4854
2586,12.8889,96.0292,167.6901,123.3918
2587,14.0292,96.4503,165.0526,124.4678
2588,11.2573,100.0175,166.1871,122.5380
2589,12.7310,100.3216,163.1754,123.7719
2590,12.0175,97.8421,164.8830,125.2573
2591,12.9591,94.0058,166.1111,126.9240
2592,12.9415,97.8596,166.2573,122.9415
2593,12.2281,98.3509,167.0292,122.3918
2594,12.2164,99.1404,164.1287,124.5146
2595,12.9649,97.3509,163.7018,125.9825
2596,12.2924,97.6374,164.3333,125.7368
2597,13.3860,97.0351,164.7953,124.7836
2598,13.0409,98.7076,164.3392,123.9123
2599,12.4211,99.5556,166.9825,121.0409
2600,12.1404,96.7018,165.5380,125.6199
2601,12.4269,98.9006,166.6901,121.9825
2602,12.3099,99.7485,162.9298,125.0117
2603,11.9357,97.4854,165.7661,124.8129
2604,11.5322,97.1404,167.6608,123.6667
2605,12.8070,96.2222,166.7427,124.2281
2606,13.1111,98.8187,166.3275,121.7427
2607,11.1637,98.2807,166.2105,124.3450
2608,12.0994,95.7193,166.4503,125.7310
2609,13.2281,99.2573,164.6082,122.9064
2610,13.0000,97.4152,164.1813,125.4035
2611,12.0468,96.6023,165.0877,126.2632
2612,12.4561,97.4152,164.4327,125.6959
2613,14.4620,98.1111,163.1930,124.2339
2614,12.4620,97.4971,165.0994,124.9415
2615,12.1520,99.7544,165.6725,122.4211
2616,12.9591,95.9532,166.5789,124.5088
2617,12.0000,98.6433,165.3743,123.9825
2618,12.3684,98.8947,164.4854,124.2515
2619,12.3392,98.1170,165.2807,124.2632
2620,12.9181,97.7661,166.2865,123.0292
2621,13.3216,96.5029,164.2749,125.9006
2622,12.3099,96.8947,163.2573,127.5380
2623,12.4035,99.2573,166.1930,122.1462
2624,12.6608,95.1988,165.3567,126.7836
2625,11.9766,99.5029,163.8187,124.7018
2626,12.4444,97.9708,166.3801,123.2047
2627,12.2690,98.0117,166.7251,122.9942
2628,12.0936,95.4971,166.5029,125.9064
2629,12.9532,94.9123,165.1520,126.9825
2630,12.0526,98.9708,163.5731,125.4035
2631,12.3626,98.1345,167.7427,121.7602
2632,13.2982,97.6023,163.0994,126.0000
2633,12.5673,98.9357,165.4094,123.0877
2634,13.0351,97.4620,165.8596,123.6433
2635,10.8772,99.9298,167.9006,121.2924
2636,13.7953,96.6667,164.0526,125.4854
2637,13.0292,96.3158,165.5906,125.0643
2638,12.2807,98.1930,165.0526,124.4737
2639,12.7544,97.7018,166.1287,123.4152
2640,11.5614,96.2807,165.9064,126.2515
2641,13.3509,97.2982,165.1754,124.1754
2642,13.1345,96.1871,163.8421,126.8363
2643,11.9766,98.4678,167.4152,122.1404
2644,12.5380,97.9298,167.7895,121.7427
2645,12.2632,96.7544,165.5965,125.3860
2646,14.3392,98.2105,166.8713,120.5789
2647,13.5965,94.6023,166.0643,125.7368
2648,12.2515,96.4620,167.3860,123.9006
2649,13.5789,100.3860,163.6140,122.4211
2650,12.0994,96.7661,165.0643,126.0702
2651,11.7719,99.8538,166.2105,122.1637
2652,11.5146,98.4912,164.7602,125.2339
2653,14.1871,99.7661,164.3275,121.7193
2654,11.9123,97.2865,166.4561,124.3450
2655,12.2632,97.6842,163.8421,126.2105
2656,12.3626,98.7135,164.2222,124.7018
2657,11.1637,97.4211,166.8830,124.5322
2658,12.7135,98.9532,165.7953,122.5380
2659,12.3567,98.6023,165.0819,123.9591
2660,11.8187,100.9649,165.1345,122.0819
2661,13.4854,98.1228,164.8830,123.5088
2662,13.2105,97.1696,165.3860,124.2339
2663,11.0643,97.3099,165.4912,126.1345
2664,12.1813,96.3743,166.4035,125.0409
2665,12.4444,99.2456,164.8129,123.4971
2666,12.6667,99.0760,164.5789,123.6784
2667,12.0760,98.1930,166.8363,122.8947
2668,12.4912,97.1871,166.4503,123.8713
2669,11.8129,98.2865,166.3392,123.5614
2670,12.0643,96.0000,166.5263,125.4094
2671,12.4269,95.7895,167.6901,124.0936
2672,11.2982,97.5205,165.6199,125.5614
2673,12.1579,97.9123,165.6725,124.2573
2674,12.5497,98.2924,163.9298,125.2281
2675,12.1579,100.4094,165.5789,121.8538
2676,13.3099,96.5965,165.0351,125.0585
2677,11.7018,96.4269,169.7193,122.1520
2678,12.1696,98.5731,166.1053,123.1520
2679,11.6784,95.8304,166.5439,125.9474
2680,11.5497,95.7544,166.7544,125.9415
2681,12.1813,97.0643,165.7427,125.0117
2682,12.7719,97.3450,165.8830,124.0000
2683,12.2164,96.5205,165.9649,125.2982
2684,12.9064,97.3099,164.2164,125.5673
2685,12.3567,95.6023,166.1520,125.8889
2686,13.1345,97.6667,162.9181,126.2807
2687,13.1462,94.7778,165.0117,127.0643
2688,11.9240,97.7427,166.2865,124.0468
2689,11.9240,99.1404,164.8596,124.0760
2690,12.0819,98.9064,165.9883,123.0234
2691,12.3099,100.6082,164.0643,123.0175
2692,13.3216,96.9298,164.7135,125.0351
2693,11.3626,99.3392,166.1404,123.1579
2694,13.4211,96.9532,165.3216,124.3041
2695,11.6842,96.4269,167.2924,124.5965
2696,12.6257,98.2865,165.8187,123.2690
2697,12.0936,100.2515,165.4678,122.1871
2698,12.2573,96.2281,164.3918,127.1228
2699,11.7602,98.5380,166.6550,123.0468
2700,12.3626,96.8596,165.6550,125.1228
2701,13.4795,96.4737,166.0351,124.0117
2702,12.0292,97.5263,165.5263,124.9181
2703,11.9123,100.6140,164.2924,123.1813
2704,13.1871,98.4912,164.1287,124.1930
2705,12.3158,98.1754,166.2690,123.2398
2706,11.7135,95.3450,167.4444,125.4971
2707,12.8129,98.1170,166.5789,122.4912
2708,12.7251,99.4678,166.0994,121.7076
2709,11.3450,97.0175,166.7544,124.8830
2710,11.9883,98.2047,167.0234,122.7836
2711,12.8363,96.6550,166.4678,124.0409
2712,11.7836,97.2456,166.3567,124.6140
2713,13.1053,95.6433,166.8655,124.3860
2714,12.8070,96.4912,164.6082,126.0936
2715,12.0409,98.5322,164.3099,125.1170
2716,12.0117,96.2865,164.3801,127.3216
2717,11.9591,97.6667,164.4795,125.8947
2718,12.3041,96.8889,166.0585,124.7485
2719,11.9006,97.8246,166.0234,124.2515
2720,12.8187,97.4211,165.1754,124.5848
2721,12.1930,95.9766,167.3275,124.5029
2722,13.0351,96.7719,165.9006,124.2924
2723,12.0292,95.9298,165.0468,126.9942
2724,12.2865,97.8538,164.0234,125.8363
2725,12.5146,99.3333,164.2164,123.9357
2726,13.1404,98.1462,163.2690,125.4444
2727,13.1111,96.7544,164.7193,125.4152
2728,12.4620,98.8772,162.3392,126.3216
2729,11.6023,96.8304,167.4152,124.1520
2730,11.6901,98.6082,163.9064,125.7953
2731,12.3626,95.9474,165.9181,125.7719
2732,12.0877,98.7602,165.7836,123.3684
2733,12.6725,97.9123,165.7895,123.6257
2734,12.6901,98.0819,164.4211,124.8070
2735,12.8480,95.6842,164.1520,127.3158
2736,13.4094,99.4152,164.5906,122.5848
2737,11.3099,97.0819,165.8304,125.7778
2738,12.5146,95.2105,167.2573,125.0175
2739,12.2807,99.5906,163.8889,124.2398
2740,12.1228,99.1287,165.1462,123.6023
2741,13.0936,95.9766,166.2339,124.6959
2742,12.1462,98.9591,164.6491,124.2456
2743,12.0760,95.1813,166.6140,126.1287
2744,10.8830,98.8421,165.4386,124.8363
2745,12.2632,97.1228,164.7602,125.8538
2746,12.1988,97.0058,166.9591,123.8363
2747,13.1287,95.7719,166.5088,124.5906
2748,12.1520,96.9357,165.3801,125.5322
2749,11.7018,98.2924,165.8596,124.1462
2750,12.0058,95.8012,168.4737,123.7193
2751,12.3509,95.7719,165.2982,126.5789
2752,11.9415,96.9181,167.4094,123.7310
2753,11.7076,96.9240,167.7661,123.6023
2754,12.1754,98.6667,164.9415,124.2164
2755,12.0994,95.0409,166.0409,126.8187
2756,11.7135,98.5205,163.4620,126.3041
2757,11.9298,98.6667,165.4269,123.9766
2758,13.3216,96.0234,163.6374,127.0175
2759,12.6842,96.1287,168.8246,122.3626
2760,12.8830,99.5088,162.5263,125.0819
2761,12.8421,98.1287,166.8246,122.2047
2762,12.8304,98.4561,165.1228,123.5906
2763,11.7602,96.7778,167.2690,124.1930
2764,11.3567,98.5614,164.9357,125.1462
2765,11.4561,99.3977,165.7719,123.3743
2766,13.8480,96.7661,165.3450,124.0409
2767,12.9123,97.3158,166.3509,123.4211
2768,12.4503,98.2105,166.9298,122.4094
2769,11.4912,95.2281,166.1053,127.1754
2770,12.4444,97.0351,167.3450,123.1754
2771,11.7719,96.6550,165.4854,126.0877
2772,12.7778,97.1462,165.6550,124.4211
2773,12.6082,99.0058,164.9357,123.4503
2774,13.3626,96.1228,165.7368,124.7778
2775,12.3275,96.2164,167.3158,124.1404
2776,12.4211,97.8947,165.0409,124.6433
2777,12.0936,97.3918,164.7076,125.8070
2778,12.7427,95.9591,167.0643,124.2339
2779,12.2164,97.9766,165.6901,124.1170
2780,12.7661,96.6082,165.5673,125.0585
2781,12.7661,98.7251,164.5965,123.9123
2782,13.5263,97.7719,164.7836,123.9181
2783,13.7251,97.4737,164.1111,124.6901
2784,13.1170,98.8129,166.3626,121.7076
2785,13.3801,97.9942,165.3041,123.3216
2786,13.6784,96.9357,163.0994,126.2865
2787,12.3041,98.0994,163.7778,125.8187
2788,11.7544,98.9357,163.9357,125.3743
2789,11.9181,96.9415,165.0877,126.0526
2790,12.7135,98.1287,164.7836,124.3743
2791,11.5614,99.2281,164.4094,124.8012
2792,11.9532,97.8304,165.1404,125.0760
2793,13.4737,97.3041,164.8947,124.3275
2794,13.2749,96.7778,165.4444,124.5029
2795,10.8538,95.1520,165.8713,128.1228
2796,12.6608,99.5614,165.9883,121.7895
2797,11.5380,96.2865,165.7895,126.3860
2798,12.8363,98.5380,165.2515,123.3743
2799,11.2865,98.2456,166.0526,124.4152
2800,12.3977,96.7310,166.9825,123.8889
2801,12.1754,97.4386,166.7427,123.6433
2802,12.3684,97.2456,164.4152,125.9708
2803,11.4678,97.9708,165.0351,125.5263
2804,11.8187,98.9240,164.6784,124.5789
2805,13.6725,99.4678,165.2222,121.6374
2806,12.2982,97.3567,164.3977,125.9474
2807,11.7368,99.1988,164.4152,124.6491
2808,12.7135,98.3860,163.5088,125.3918
2809,12.5088,96.5088,165.5380,125.4444
2810,11.9591,98.2515,166.2398,123.5497
2811,13.0292,96.2924,166.8246,123.8538
2812,12.6842,98.7251,163.0526,125.5380
2813,11.5146,96.5848,167.1754,124.7251
2814,13.3450,97.7368,163.9357,124.9825
2815,12.0351,99.0117,167.0585,121.8947
2816,11.7836,98.5906,162.7018,126.9240
2817,11.5731,97.6550,164.7076,126.0643
2818,12.6725,98.2164,167.4795,121.6316
2819,11.6784,98.0994,165.3801,124.8421
2820,11.5789,97.2105,166.5789,124.6316
2821,12.5497,99.0936,163.6316,124.7251
2822,13.5614,96.3567,165.9766,124.1053
2823,12.7895,97.1579,167.0526,123.0000
2824,13.6140,97.2281,163.3450,125.8129
2825,12.2924,97.3977,164.9415,125.3684
2826,12.3041,96.3743,165.7135,125.6082
2827,12.7953,97.3216,165.1520,124.7310
2828,11.2982,97.5088,165.8538,125.3392
2829,11.4269,99.3743,165.2632,123.9357
2830,13.5789,96.2339,166.4211,123.7661
2831,11.4620,98.2865,165.1404,125.1111
2832,12.8713,98.1520,166.3392,122.6374
2833,10.9825,99.8070,166.1637,123.0468
2834,11.2456,97.3216,167.8772,123.5556
2835,11.9591,97.5789,166.0585,124.4035
2836,12.9591,95.7193,166.2339,125.0877
2837,13.1345,96.1404,165.1871,125.5380
2838,12.2573,98.0000,164.8538,124.8889
2839,12.7427,97.3977,165.1462,124.7135
2840,11.2398,97.7368,166.8596,124.1637
2841,11.9298,97.5673,166.6608,123.8421
2842,11.3626,97.2339,164.9883,126.4152
2843,13.1754,97.7427,165.4444,123.6374
2844,13.7193,97.3626,166.0936,122.8246
2845,11.9064,95.0175,166.5848,126.4912
2846,12.6959,97.4327,165.9942,123.8772
2847,13.7895,96.3567,166.6901,123.1637
2848,12.4269,96.8363,166.0526,124.6842
2849,12.6491,98.1579,165.1871,124.0058
2850,12.2398,99.1462,166.2222,122.3918
2851,11.8480,98.2339,168.1520,121.7661
2852,11.4795,100.7193,165.1228,122.6784
2853,13.1930,96.1287,165.4737,125.2047
2854,11.4444,99.2281,165.6550,123.6725
2855,13.3275,98.7602,166.3684,121.5439
2856,12.9415,98.3392,163.0292,125.6901
2857,12.7251,100.1287,164.0585,123.0877
2858,12.2573,97.1345,167.4094,123.1988
2859,13.3977,96.9240,164.5146,125.1637
2860,12.4152,97.6433,165.0994,124.8421
2861,12.1345,98.9532,164.4386,124.4737
2862,12.4327,100.8187,163.2515,123.4971
2863,12.9825,95.9181,166.2164,124.8830
2864,11.3626,99.1579,163.7953,125.6842
2865,12.6784,96.6257,164.7836,125.9123
2866,12.4327,98.2515,164.0468,125.2690
2867,11.7836,98.1696,164.6023,125.4444
2868,11.7135,98.1228,164.7661,125.3977
2869,14.1170,96.1404,166.2515,123.4912
2870,12.5322,97.2047,164.6374,125.6257
2871,12.4035,99.3977,164.5906,123.6082
2872,12.7193,96.8480,166.3567,124.0760
2873,12.6608,97.7836,165.1754,124.3801
2874,11.3392,99.0292,163.5439,126.0877
2875,13.0000,98.4211,165.8538,122.7251
2876,12.5029,97.7602,166.7310,123.0058
2877,12.3567,98.4620,164.2924,124.8889
2878,13.8480,97.7310,166.9006,121.5205
2879,11.4327,98.2573,165.0175,125.2924
2880,10.7836,96.6667,168.1404,124.4094
2881,11.2456,98.4327,167.0643,123.2573
2882,12.5497,97.0877,165.5380,124.8246
2883,12.4678,95.9357,166.9766,124.6199
2884,13.1520,98.5146,166.9474,121.3860
2885,12.6725,98.7836,166.8421,121.7018
2886,13.3275,97.1170,165.8713,123.6842
2887,12.1053,98.2749,164.9181,124.7018
2888,12.3801,96.5848,167.3275,123.7076
2889,12.3333,96.5380,166.5497,124.5789
2890,13.4152,96.7719,166.6842,123.1287
2891,12.4035,97.0468,166.6550,123.8947
2892,12.3509,99.0643,165.9357,122.6491
2893,12.7485,97.2690,165.2924,124.6901
2894,12.5205,98.2047,165.0702,124.2047
2895,12.3099,98.6491,164.6608,124.3801
2896,12.1520,97.5497,165.5263,124.7719
2897,13.1287,98.7953,165.9298,122.1462
2898,12.0234,99.5146,164.2924,124.1696
2899,12.9181,96.6082,165.3918,125.0819
2900,13.1871,96.7544,166.2690,123.7895
2901,12.5029,96.3918,164.6842,126.4211
2902,11.8363,96.1930,165.9240,126.0468
2903,11.3801,97.6199,165.5263,125.4737
2904,12.7485,96.9649,163.9181,126.3684
2905,13.2105,98.9825,163.5380,124.2690
2906,13.5497,98.4444,162.8421,125.1637
2907,13.4444,99.4854,165.1988,121.8713
2908,12.0175,96.1345,165.7135,126.1345
2909,11.8012,97.1579,166.6374,124.4035
2910,12.6959,97.7310,163.3041,126.2690
2911,12.8304,95.8947,167.6667,123.6082
2912,12.9766,98.1988,165.1579,123.6667
2913,12.3158,97.0643,163.9591,126.6608
2914,12.5088,97.3684,164.7485,125.3743
2915,12.1111,98.1637,165.6901,124.0351
2916,12.6784,97.1520,165.2632,124.9064
2917,12.6901,96.7251,166.7895,123.7953
2918,12.6257,95.5556,167.6140,124.2047
2919,12.8538,99.1404,164.5965,123.4094
2920,12.5322,99.4152,165.3626,122.6901
2921,11.3158,98.8772,165.3158,124.4912
2922,12.0819,99.7485,165.1871,122.9825
2923,13.0117,96.6140,165.6140,124.7602
2924,12.7836,97.8655,167.2222,122.1287
2925,12.0117,96.2807,165.1930,126.5146
2926,11.7778,96.5088,166.9708,124.7427
2927,12.0468,99.4386,167.1345,121.3801
2928,12.3099,95.8655,165.9415,125.8830
2929,12.4912,96.9123,165.1520,125.4444
2930,12.2281,98.6316,166.2749,122.8655
2931,12.4620,98.3392,166.2164,122.9825
2932,11.7895,96.7895,167.2281,124.1930
2933,12.9883,96.0994,166.4561,124.4561
2934,13.3918,95.7485,165.2456,125.6140
2935,12.7719,96.6550,166.6082,123.9649
2936,11.9415,96.7135,166.8480,124.4971
2937,12.4912,96.7719,167.8538,122.8830
2938,13.1520,96.7310,166.3977,123.7193
2939,12.9532,97.5322,165.4971,124.0175
2940,11.9591,97.9883,165.8070,124.2456
2941,12.9415,96.2573,165.1111,125.6901
2942,12.0409,97.6608,164.8304,125.4678
2943,12.5965,97.3743,165.7895,124.2398
2944,12.3041,96.6140,165.8889,125.1930
2945,12.4912,97.8012,165.6140,124.0936
2946,12.5556,98.2690,168.4912,120.6842
2947,12.5497,99.7836,165.1520,122.5146
2948,12.5673,99.2222,166.3509,121.8596
2949,13.4678,97.6667,163.9357,124.9298
2950,12.4620,94.5380,166.3099,126.6901
2951,12.4094,95.0702,167.0292,125.4912
2952,12.2515,95.7427,166.0351,125.9708
2953,12.1637,98.6667,164.5906,124.5789
2954,11.5497,97.3860,166.5848,124.4795
2955,13.1111,99.6257,164.7427,122.5205
2956,12.7661,99.2573,165.8889,122.0877
2957,12.6784,96.2515,166.1754,124.8947
2958,10.8538,98.1462,168.4561,122.5439
2959,11.8596,98.1228,165.4620,124.5556
2960,11.8363,95.0117,167.5380,125.6140
2961,12.7251,97.1520,164.3158,125.8070
2962,12.3977,98.1930,165.3158,124.0936
2963,12.6082,97.0234,166.0351,124.3333
2964,11.4094,97.8421,166.0175,124.7310
2965,11.8655,96.8830,166.0526,125.1988
2966,13.8012,97.6199,162.9942,125.5848
2967,12.0760,96.4386,168.4035,123.0819
2968,11.1696,97.6257,165.4211,125.7836
2969,12.3801,101.4269,165.3392,120.8538
2970,12.3333,97.7836,164.4211,125.4620
2971,12.2749,97.6082,167.4444,122.6725
2972,13.1579,96.4678,166.7895,123.5848
2973,12.6842,98.7953,165.9825,122.5380
2974,11.4854,99.0175,164.5556,124.9415
2975,11.3509,97.1520,166.7836,124.7135
2976,11.1754,99.0702,163.9591,125.7953
2977,12.1637,97.7953,164.5906,125.4503
2978,12.3392,97.5029,165.6491,124.5088
2979,12.4152,96.2690,167.5673,123.7485
2980,12.0643,95.9942,167.7544,124.1871
2981,12.9591,97.5556,165.7135,123.7719
2982,11.5088,98.4327,164.4503,125.6082
2983,12.7018,98.9474,164.4444,123.9064
2984,13.2047,96.6257,165.8538,124.3158
2985,12.4971,95.8713,167.2924,124.3392
2986,12.4211,97.6725,165.5848,124.3216
2987,12.2573,97.4152,165.7135,124.6140
2988,12.5673,95.3801,165.6199,126.4327
2989,12.6082,98.3918,164.0526,124.9474
2990,10.9883,98.1579,167.6667,123.1871
2991,12.5263,95.7953,166.3216,125.3567
2992,13.4912,96.4620,165.9474,124.0994
2993,12.1520,98.8246,164.6082,124.4152
2994,11.3392,98.8655,166.8421,122.9532
2995,12.3509,98.3626,165.2749,124.0117
2996,12.1462,97.0468,166.8129,123.9942
2997,12.1696,99.4795,165.0526,123.2982
2998,13.0409,97.2690,166.0760,123.6140
2999,12.0994,97.7310,166.7018,123.4678
3000,13.6725,97.1754,165.3977,123.7544
3001,12.2865,99.0877,164.8012,123.8246
3002,13.1637,94.7778,168.0351,124.0234
3003,12.0819,97.3216,166.9357,123.6608
3004,12.9064,98.3743,164.5029,124.2164
3005,12.7602,95.2047,166.5029,125.5322
3006,11.7778,96.3801,167.6316,124.2105
3007,12.9766,96.8187,164.2105,125.9942
3008,13.7193,97.1462,164.6959,124.4386
3009,11.9942,99.2398,163.4094,125.3567
3010,12.5731,99.8012,164.5029,123.1228
3011,12.6374,98.8012,163.9942,124.5673
3012,13.3801,97.3743,163.5205,125.7251
3013,12.9415,95.8538,165.7368,125.4678
3014,12.0819,96.7018,166.2807,124.9357
3015,12.8538,98.0292,164.0877,125.0292
3016,11.4503,96.8187,165.7836,125.9474
3017,11.7485,98.5380,166.4386,123.2749
3018,11.1228,98.5731,166.7485,123.5556
3019,13.1988,95.3860,166.4854,124.9298
3020,11.8304,98.3450,164.3333,125.4912
3021,12.1170,97.8070,165.6199,124.4561
3022,12.7953,97.9006,164.5322,124.7719
3023,13.0819,96.7778,165.1579,124.9825
3024,11.7602,99.0585,166.1813,123.0000
3025,11.5380,99.1462,166.6901,122.6257
3026,12.9240,96.8363,165.9649,124.2749
3027,12.1696,96.9123,164.5731,126.3450
3028,11.7018,99.5322,165.4620,123.3041
3029,12.2456,95.3099,167.4620,124.9825
3030,11.5439,98.1404,167.1053,123.2105
3031,12.3450,97.9825,164.8421,124.8304
3032,13.3275,95.7251,166.3158,124.6316
3033,12.1579,96.1345,167.3392,124.3684
3034,11.9123,96.7310,165.2690,126.0877
3035,12.5673,99.5146,165.9240,121.9942
3036,12.9942,99.4269,165.6082,121.9708
3037,12.8772,95.6959,166.3626,125.0643
3038,12.1053,99.2807,164.0760,124.5380
3039,13.0292,97.5497,165.0351,124.3860
3040,13.7719,95.1930,165.4561,125.5789
3041,12.2865,98.9240,165.5205,123.2690
3042,13.0409,99.0000,164.7895,123.1696
3043,11.6550,97.6842,167.2749,123.3860
3044,12.8947,96.8713,165.6257,124.6082
3045,13.5439,97.5088,165.9883,122.9591
3046,11.8772,98.0234,164.9532,125.1462
3047,12.3918,98.0585,166.4211,123.1287
3048,11.6023,98.8246,165.0468,124.5263
3049,12.2690,97.7193,165.5673,124.4444
3050,13.0526,95.2807,166.9942,124.6725
3051,12.8889,97.0409,164.8246,125.2456
