strategy,n_urgent,rule,mean_electiveAppWT,mean_electiveScanWT,mean_urgentScanWT,mean_OT,mean_objective,ci_lo_objective,ci_hi_objective
1,14,6,24.909097708505875,0.6426759550384047,3.207730953417136,1.2595687289051056,0.5046829891207881,0.5024485587899884,0.5069174194515879
1,14,7,25.620279550249162,0.8208438910344231,3.2078818222694694,1.2596082590998292,0.5089329775750749,0.5066913299421308,0.511174625208019
1,15,1,27.774799797092324,0.09749585913566847,3.1913637206643473,1.1222250136507952,0.5199221582311119,0.5165286370765995,0.5233156793856243
1,15,2,28.443232572851404,0.2466017564494031,3.1264134194039213,1.0814924576275096,0.5166842246134401,0.5132955968147205,0.5200728524121597
1,15,3,28.375387078485208,0.1986189996469828,3.1752299855945765,1.1129198293102645,0.5217044452951427,0.5183131520987357,0.5250957384915497
1,15,4,27.835430518864687,0.10303899556581758,3.17241234674995,1.1102720175429395,0.5181773471718081,0.5147897323534321,0.5215649619901841
1,15,5,29.12844070642209,0.45244435125731625,3.126015049361945,1.0813190257259753,0.5207185811181253,0.5173279903777007,0.5241091718585499
1,15,6,29.823889024348258,0.6467188379555535,3.126212510586943,1.0815076378140092,0.5248800945752253,0.5214875736620134,0.5282726154884373
1,15,7,30.5379477262329,0.8250791445608012,3.126290361122244,1.0815071655458846,0.5291390940506833,0.5257388626673791,0.5325393254339874
1,16,1,35.100797521656375,0.09810441497489623,3.110417250172366,0.9451763357601505,0.5545352352671064,0.5490008154004429,0.5600696551337698
1,16,2,35.77876467212875,0.24844393544595697,3.044211761352592,0.9049940243850044,0.5512145885954988,0.54568617881256,0.5567429983784375
1,16,3,35.71085149796401,0.2002675170947121,3.0937178754515435,0.9357076254836538,0.5563110228555128,0.5507774458124647,0.561844599898561
1,16,4,35.164060583803256,0.10371476930002345,3.0910889245640143,0.933362566707965,0.5527642093789574,0.5472304177711949,0.55829800098672
1,16,5,36.472322239767564,0.4556234033391523,3.0440354853646316,0.9048627853622184,0.5553233212296073,0.5497972203989546,0.5608494220602599
1,16,6,37.17074734986937,0.6502834216521766,3.043768525613696,0.9047171809323786,0.5594509513570934,0.5539250171888163,0.5649768855253706
1,16,7,37.88757567833569,0.82889930015076,3.0438591797237162,0.9047736666582613,0.5637278593244746,0.558196305437178,0.5692594132117711
1,17,1,47.18356822868467,0.09863033693811189,3.075007181967679,0.9087941570346769,0.622522037452865,0.6134372000694156,0.6316068748363145
